Peak id,Mass,RT,UN_1.mzXML,UN4.mzXML,INFEC_1.mzXML,INFEC_2.mzXML,INFEC_3.mzXML,INFEC_4.mzXML,HK1.mzXML,HK2.mzXML,HK3.mzXML,HK4.mzXML,Polarity,FrAnK Annotation,PiMP Annotation,KEGG ID
4240,185.0821,264.26,87257.7,116338.9,281870.25,76399.95,94255.91,113204.86,130472.39,113580.33,131413.31,541130.06,negative,No Fragments,"5-(2-Methylpropyl)tetrahydro-2-oxo-3-furancarboxylic acid,5-Butyltetrahydro-2-oxo-3-furancarboxylic acid,cis-2-Carboxycyclohexyl-acetic acid","C14112,HMDB30988,HMDB30992"
4241,130.9312,2637.56,1058969.63,1212856,1033565.44,1022008.81,1130956.25,1145155.63,1109901.5,1083640,1378014.63,1236586.75,negative,Annotate in FrAnK,,
4242,245.882,2649.43,149908.72,136016.83,123378.59,118619.01,144562.91,126209.24,122290.84,137332.58,139955.92,133674.73,negative,No Fragments,,
4243,203.869,223.17,847046.75,932911.69,1290803.88,842857.94,963919.38,702959.94,736464,753109.31,1144788.5,945202.5,negative,Annotate in FrAnK,,
4244,214.8329,2654.34,977746.5,904443.56,825739,815623.88,1051528.25,985459.75,817064.75,860080.25,777550.31,723033.06,negative,Annotate in FrAnK,,
4245,285.7996,2651.66,410168.47,279751.78,266629.19,323210.34,432029.34,384239.53,315381.66,353017.41,412413.53,332179.03,negative,No Fragments,,
4246,216.8305,2680.27,249224.59,281989.34,317982.59,246291.44,268644.22,348209.53,254516.44,255096.06,256413.64,251698.06,negative,No Fragments,,
4247,283.8014,2652.92,282014.88,259342.78,215099.11,237656.78,298220.69,279732.38,242297.61,246719.38,338056.13,271055.63,negative,No Fragments,,
4248,294.7653,2678.83,142294.91,139706.78,131220.08,130387.52,147584.7,145643.56,135196.7,122646.84,124894.23,122686.36,negative,No Fragments,,
4249,325.1846,2678.13,131388.77,137139.55,143840.41,139598.34,148493.19,131786.91,132349.3,138171.55,133674.3,142615.33,negative,No Fragments,"2-Dodecylbenzenesulfonic acid,4-Dodecylbenzenesulfonic Acid","HMDB31031,HMDB59915"
4250,298.7611,2682.42,29979.61,33106.28,29679.22,24168.9,28667.45,25285.38,27057.98,25898.16,29850.24,28650.34,negative,No Fragments,,
4251,383.7328,2660.2,23194.18,27080.77,41723.77,27749.8,22265.13,23503.45,32738.66,27652.76,25493.82,11383.9,negative,No Fragments,,
4252,214.8329,2639.84,888157.56,917138.69,825739,815623.88,1116842.63,879534.06,896090.38,979339.31,935030.56,956960.25,negative,Annotate in FrAnK,,
4253,214.8329,2631.97,888157.56,1004133.88,898757.38,990581.06,1361291.25,1134373.5,916784.69,979339.31,1249670.88,1089055.25,negative,Annotate in FrAnK,,
4254,303.7657,2630.63,141682.66,153987.19,137756.16,169361.52,228517,244155.52,159423.28,188267.06,199177.8,166046.89,negative,No Fragments,,
4255,220.9364,2626.49,108549.77,112357.81,111246.01,107506.63,95250.99,106398.96,107741.59,113035.82,110311.73,112195.96,negative,No Fragments,,
4256,84.9907,1848.5,NA,884491,942248.5,NA,NA,1353752.13,NA,NA,1301454.63,NA,negative,No Fragments,,
4257,118.942,1058.74,1092642.5,1061639.13,915329.75,845366.88,1176520.13,793068.56,932492.88,982806.19,1044563.69,900507.06,negative,No Fragments,Sodium sulfate,C13199
4258,158.9346,1059.09,741532.94,802243.38,691089.75,673751.13,780761.56,592320.75,661936.81,680651.31,718873.19,616822.25,negative,No Fragments,,
4259,224.9067,1059.6,396222.81,401291.75,346536.28,394880.97,411026.47,346347.38,402168.19,367735.88,406458.47,364522.19,negative,No Fragments,,
4260,238.8918,1059.12,289894.03,241108.81,171524.59,164372.42,337923.47,154787.11,195165.25,209653.84,263517.22,179788.48,negative,No Fragments,Trimetaphosphoric acid,"C02466,HMDB59921"
4261,260.8732,1059.41,304476.59,251449.48,172838.34,181907.66,329786.25,167644.3,234259.27,203797.7,257231.02,169738.27,negative,No Fragments,,
4262,264.8991,1060.42,206701.8,202974.14,172016.47,198510.27,201834.89,171899.89,197505.34,180635.95,195250.06,178316.16,negative,No Fragments,,
4263,192.9105,1060.97,228521,204661.41,163706.75,166396.66,167679.75,168410.97,198370.28,179628.25,181476.27,166032.97,negative,No Fragments,,
4264,152.9176,1059.27,218586.13,172454.64,133003.91,160329.17,148775.47,137923.2,173783.48,152324.3,162080.5,152274.42,negative,No Fragments,,
4265,258.8819,1059.88,160931.61,152897.63,129342.51,151642.56,115274.66,134001.7,146861.03,140919.78,132939.08,129004.27,negative,No Fragments,,
4266,258.8819,1058.51,160931.61,138755.77,109586.47,151642.56,115274.66,134001.7,146861.03,127189.8,132939.08,124606.58,negative,No Fragments,,
4267,300.8659,1060.04,96239.1,99118.67,62088.14,80897.91,127151.63,57208.26,92162.14,83791.04,95313.92,67593.84,negative,No Fragments,,
4268,254.8565,1061.62,91500.41,64828.51,50646.75,51066.39,68619.15,44710.04,56685.99,57251.27,68274.71,51574.86,negative,No Fragments,,
4269,336.869,1058.96,67622.09,65253.84,66911.31,43648.41,86634.62,42729.62,58661.92,57331.64,62766.71,53525.32,negative,No Fragments,,
4270,180.9426,1059.41,70273.59,60967.77,54310.86,44233.1,86193.38,52710.64,55985.81,60893.91,61774.51,51507.86,negative,No Fragments,,
4271,294.8491,1062.51,68388.15,58691.93,39205.43,53160.26,49115.79,43939.59,47023.24,42932.58,60424.35,50376.5,negative,No Fragments,,
4272,180.9426,1052.94,47460.28,30761.33,23063.19,40713.8,47614.29,33259.73,29868.96,21086.73,38381.52,33294.9,negative,No Fragments,,
4273,232.8746,1062.64,50677.84,37455.14,25818.56,21029.47,38425.14,22361.11,31921.53,32848.05,31179.61,24512.84,negative,No Fragments,,
4274,366.8377,1061.43,66898.61,69228.85,50735.61,58918.85,65410.76,43181.61,55409.09,59125.74,53984.15,45072.92,negative,No Fragments,,
4275,360.821,1063.36,52656.18,39893.79,40631.34,34119.41,39647.01,32610.07,32789.31,30420.04,37218.97,39606.83,negative,No Fragments,,
4276,358.851,1057.38,68070.43,50662.87,51923.04,37617.8,54847.67,47147.38,43678.06,52696.33,55235.42,57475.54,negative,No Fragments,,
4277,254.866,1059.23,56011.64,41165.7,50874.57,39467.44,46077.83,50259.9,46000.23,67246.02,52732.38,47318.63,negative,No Fragments,,
4278,238.8791,1061.71,38273.62,32937.49,11252.24,24710.79,38407.03,6397.03,25651.31,23951.2,26813.46,18302.05,negative,No Fragments,,
4279,232.8839,1059.02,34818.09,33004.59,28449.24,29615.6,42063.61,28090.62,26461.41,37428.95,31138.54,29103.2,negative,No Fragments,,
4280,380.8324,1057.54,51461.9,46478.12,31579.78,34241.78,47333.33,35713.14,45192.3,46149.75,46238.01,39483.2,negative,No Fragments,,
4281,174.9086,1059.4,37274.11,56995.42,34422.72,32797.22,47539.56,32129.37,40367.18,43668.39,39791.31,29213.39,negative,No Fragments,,
4282,274.8798,1060.08,41182.45,44001.59,34142.91,36165.84,38552.43,37098.3,48246.11,47175.16,46206.09,33134.84,negative,No Fragments,,
4283,294.8585,1057.83,46220.05,39758.17,40325.91,31753.68,31064.21,37288.69,38487.19,47396.22,41044.6,38621.74,negative,No Fragments,,
4284,400.8132,1062.88,36630.85,33154.88,21917.17,24427.71,27955.57,21097.06,25876.85,22273.11,32390.73,25223.15,negative,No Fragments,,
4285,316.8406,1057.5,34812.6,28751.76,32658.94,39287.79,27995.24,30822.72,35291.44,38021.47,35211.26,39387.41,negative,No Fragments,,
4286,158.0095,1043.4,25306.23,24602.23,33820.9,23837.97,29999.06,29174.68,26281.32,30829.25,23913.53,32480.56,negative,No Fragments,,
4287,90.9714,2497.61,829960.44,759011.56,815276.94,808249.63,599541.63,842694.06,797527.38,762810.94,683159.94,818420.94,negative,Annotate in FrAnK,,
4288,131.035,864.71,768111.06,605523.06,504808,429752.38,679882.06,467191.56,555589.75,545903.25,584079.25,543410,negative,No Fragments,"(4S)-4,5-Dihydroxypentan-2,3-dione,(S)-2-Acetolactate,(S)-Methylbutanethioic acid,2-(Hydroxymethyl)-4-oxobutanoate,2-Acetolactate,2-Acetolactate ,2-C-Methyl-1,4-erythrono-D-lactone,2-Deoxy-L-ribono-1,4-lactone,2-Hydroxy-4-oxopentanoic acid,3-Hydroxy-3-methyl-2-oxobutanoic acid,3-hydroxy-3-methyl-2-oxo-butanoic acid,4-Hydroxy-2-oxopentanoate,Deoxyribonolactone,Dimethylmalonic acid,Ethylmalonic acid,Glutarate,Glutaric acid,Methylsuccinic acid,Monoethyl malonic acid,dimethyl-malonic acid","C00489,C00900,C02674,C03589,C04106,C04181,C06010,C11838,HMDB00576,HMDB00622,HMDB00661,HMDB01844,HMDB02001,HMDB06833,HMDB06855,HMDB29884,HMDB33958,HMDB40531,HMDB61879,LMFA01020277,LMFA01170103,LMFA01170105,LMFA01170119"
4289,214.8329,2583.79,986024.19,1122513.75,1112304.25,1190947.25,1108608.75,984644.88,1244802.88,1330228.13,1088488.5,1152171.25,negative,Annotate in FrAnK,,
4290,128.0353,885.32,414355.53,309549.19,410989.22,354049.84,698022.63,341928.66,469041.75,338138.28,385978.75,368158.66,negative,No Fragments,"(3R,5S)-1-pyrroline-3-hydroxy-5-carboxylic Acid,1-Pyrroline-4-hydroxy-2-carboxylate,4-Oxoproline,5-Oxo-D-proline,5-Oxoprolinate,L-1-Pyrroline-3-hydroxy-5-carboxylate,N-Acryloylglycine,Pidolic acid,Pyroglutamic acid,Pyrrolidonecarboxylic acid,Pyrroline hydroxycarboxylic acid,dimethadione","C01877,C01879,C02237,C04281,C04282,HMDB00267,HMDB00805,HMDB01369,HMDB01843,HMDB02234,HMDB60262,HMDB61093,HMDB62585"
4291,171.0065,890.3,33568.49,32011.34,48002.92,36082.43,67387.76,37825.3,27829.38,36732.42,44842.34,42168.47,negative,No Fragments,"Beta-Glycerophosphoric acid,DL-Glycerol 1-phosphate,Glycerol 2-phosphate,Glycerol 3-phosphate,sn-Glycerol 1-phosphate,sn-Glycerol 3-phosphate","C00093,C00623,C02979,C03189,HMDB00126,HMDB02520,Std2_1_20170612_135749_59"
4292,297.9728,887.07,80894.01,97387.7,134648.64,156346.48,97200.92,153023.03,155009.03,131579.55,160254.86,150767.56,negative,No Fragments,,
4293,337.0633,879.12,47401.15,37076.87,38847.09,17790.11,158250.52,46663.05,62844.38,39371.21,60111.97,37877.9,negative,No Fragments,,
4294,315.0814,879.83,50803.64,26661.84,40266.89,27128,127456.79,34942.5,71290.58,31885.67,40389.21,36507.27,negative,No Fragments,,
4295,359.0451,878.88,44124.88,35995.8,18794.58,35951.74,114312.87,38040,50256.02,38041.63,41159.13,31856.96,negative,No Fragments,,
4296,187.0977,664.46,286304.31,282626.69,271571.44,269315.34,236454.16,343705.75,196094.97,199406.67,379890.09,215428.63,negative,No Fragments,"(+/-)-Ethyl 3-acetoxy-2-methylbutyrate,(+/-)-Methyl 5-acetoxyhexanoate,2,4-Dimethylpimelic acid,3-Methylsuberic acid,Azelaic acid,Butyl ethyl malonate,Diethyl glutarate,Diethyl methylsuccinate,Eucommiol,Nonate,cis- and trans-Ethyl 2,4-dimethyl-1,3-dioxolane-2-acetate","C08261,C17878,HMDB00784,HMDB11717,HMDB32200,HMDB32258,HMDB32387,HMDB36233,HMDB59760,HMDB59783,HMDB59814,HMDB59879,LMFA01170054"
4297,132.8679,1012.36,541428.69,558990.13,1315697.25,604558.31,754398.88,559520.81,773347,717753.19,577147.63,725284.5,negative,No Fragments,,
4298,136.8632,1010.14,144622.47,185256.06,352334.56,172219.53,194354.94,164083.41,220371.39,217660.34,153273.78,190830.28,negative,No Fragments,,
4299,136.8632,1007.77,144622.47,185256.06,352334.56,172219.53,194354.94,164083.41,220371.39,217660.34,153273.78,190830.28,negative,No Fragments,,
4300,125.9002,434.14,984534.94,1165093.88,1159599.63,1317215,1192776.88,1183387.13,1158361.88,1177458.25,1187901.75,1077327.63,negative,Annotate in FrAnK,,
4301,214.8329,2712.77,543228.69,645551.81,721858.63,667867.31,700539.5,985459.75,652752,654037.38,576098.69,582230.69,negative,Annotate in FrAnK,,
4302,294.7653,2708.56,142294.91,194184.19,165828.16,166490.16,147328.67,310029.84,173685,164724.98,146316.84,151733.61,negative,No Fragments,,
4303,194.9059,1098.75,494676.75,380282.69,366603.59,360136.5,448834.94,549678.13,391014.5,402634.06,466554.53,373936.31,negative,Annotate in FrAnK,,
4304,272.8833,1096.97,37329.68,31582.23,31181.31,33346.34,46365.43,43321.04,27495.03,29382.71,34072.14,28381.36,negative,Annotate in FrAnK,,
4305,130.9312,2591.4,1104828,1299844.75,1102717.5,1174977,1067437.88,978653.44,1112772.13,1292361,1099805.63,1032537.88,negative,Annotate in FrAnK,,
4306,139.9177,2601.2,166791.91,201706.63,144149.5,163404.11,175933.27,186238.67,156456.84,160626.61,151203.75,150709.03,negative,No Fragments,,
4307,188.9394,926.48,1095790.38,943993.38,984098.31,1039845.44,1157181,1198786.5,1096381.25,1004862.5,1026211.81,1063682.88,negative,Annotate in FrAnK,,
4308,294.9038,927.37,374648,287214.63,368835.72,344372.53,417007.69,420827.88,330171.34,305347.03,318472.13,340135.31,negative,No Fragments,,
4309,288.8868,927.29,302711.38,243272.78,253559.72,262197.63,224877.08,354553.44,239094.83,206354.17,214557.2,248063.3,negative,No Fragments,,
4310,328.8792,927.33,301327.84,220916.81,241549.47,246907.7,218670.84,366319.34,245683.48,203945.3,226780.52,261361.52,negative,No Fragments,,
4311,334.8965,927.24,257727.64,214372.42,258562.41,257967.92,318174.13,299406.25,240008.77,187634.58,245486.47,254140.47,negative,No Fragments,,
4312,394.8509,927.37,239537.53,174195.58,225467.02,211483.64,182084.78,301018.91,219051.64,146923.72,207943.98,191462.78,negative,No Fragments,,
4313,262.9076,926.49,271669.78,217391.39,248262.09,245806.88,201734.09,306332.78,222709.92,213452.77,204404.31,246629.91,negative,No Fragments,,
4314,291.8954,927.8,226512.86,157639.06,135092.78,182644.23,207395.69,259637.56,190902.95,145832.88,123542,156329.44,negative,No Fragments,,
4315,308.8823,925.85,121890.66,97960.49,97457.47,86231.52,79862.91,168996,124793.48,59908.01,73959.52,90928.18,negative,No Fragments,,
4316,272.9218,926.31,188721.97,172914.72,161332.11,162501.64,185729.5,195224.42,149301.16,139807.58,153308.27,151602.95,negative,No Fragments,,
4317,247.9121,927.25,118873.8,107302.2,112433.28,131978.02,122802.27,79954.25,146560.33,80644.97,109808.31,113881.06,negative,No Fragments,,
4318,341.8687,926.96,132440.33,90857.67,91093.84,114135.4,79502.19,143094.61,88951.1,60684.14,78874.34,107339.37,negative,No Fragments,,
4319,364.8736,926.88,97424.49,57184.89,69095.17,89675.6,78157.55,121950.37,69468.14,33015.86,67900.21,66079.24,negative,No Fragments,,
4320,434.8432,927.64,112747.21,76173.14,86690.35,104802.35,87366.09,127086.77,89302.93,64968.23,83212.46,91082.49,negative,No Fragments,,
4321,300.8943,927.13,80145.94,60992.82,79827.38,78637.81,105501.58,50931.76,77332.65,57535.25,76008.03,87412.57,negative,No Fragments,,
4322,500.815,926.51,104098.94,59506.21,75358.94,82889.67,84134.88,111707.91,69355.23,65674.9,63816.36,67539.43,negative,No Fragments,,
4323,238.9131,925.43,95998.51,72900.52,77678.25,107530.97,74603.76,122172.96,75741.24,52289.64,66136.2,74308,negative,No Fragments,,
4324,235.9537,925.78,122101.57,78909.47,84547.76,81948.78,103201.64,130058.81,101741.7,82957.47,90746.01,88284.45,negative,No Fragments,,
4325,258.9093,926.29,86408.91,55736.96,91166.45,77796.49,61805.97,119080.43,91614.23,55444.7,64192.82,67491.64,negative,No Fragments,,
4326,306.8975,926.33,89829.21,70051.36,77273.79,84983.01,73811.18,114540.55,73820.74,77744.15,68289.27,84287.38,negative,No Fragments,,
4327,280.8979,926.76,65337.52,44519.59,71685.39,71846.81,67462.49,36015.48,86963.37,46158.33,66765.48,68896.41,negative,No Fragments,,
4328,333.8801,927.12,82463.01,55938.96,49406.93,61728.39,78275.43,64561.81,50792.55,52113.83,53336.04,62406.85,negative,No Fragments,,
4329,250.9206,927.2,68283.8,55474.7,58945.02,76470.41,78719.95,39869.34,59007.56,52621.67,55470.08,62006.69,negative,No Fragments,"beta-2,3,5,6-Tetrachloro-1,4-cyclohexanediol",C16182
4330,440.8606,926.71,57132.57,50373.37,55090.3,60435.8,66056.16,73788.69,61202.38,41155.16,48071.16,47453.83,negative,No Fragments,,
4331,418.9651,913.6,41540.83,38628.14,48192.55,45780.01,36304.99,61227.35,54729.21,40983.45,43295,60647.93,negative,No Fragments,,
4332,268.9245,926.33,55301.93,34726.04,44304.7,44179.8,56920.07,43912.1,40167.81,37466.31,40300.63,37539.23,negative,No Fragments,,
4333,238.889,925.23,40332.55,28710.77,34416.16,36390.09,32187.87,41270.73,37555.1,29721.58,31521.31,41384.09,negative,No Fragments,,
4334,146.0459,630.09,313633.84,333908.5,289358.69,314759.53,376218.28,343665.84,328405.47,301862.97,393883.09,314798.09,negative,Annotate in FrAnK,"2-Oxo-4-hydroxy-5-aminovalerate,3-(Carboxymethylamino)propanoic acid,3-Aminopentanedioate,D-Glutamate,D-Glutamic acid,DL-Glutamate,L-4-Hydroxyglutamate semialdehyde,L-Glutamate,L-Glutamic acid,L-threo-3-Methylaspartate,N-(Carboxymethyl)-D-alanine,N-Acetylserine,N-Methyl-D-aspartic acid,N-lactoyl-Glycine,O-Acetyl-L-serine,O-Acetylserine","C00025,C00217,C00302,C00979,C03618,C03790,C05574,C05938,C05941,C12269,HMDB00148,HMDB02393,HMDB02931,HMDB03011,HMDB03339,HMDB06556,HMDB33550,HMDB60475,HMDB62183"
4335,212.8349,2631.68,962532.06,954759.13,1026169.13,1136475.63,1191405.25,1059071,1150117,1258826,1000473.38,1056385.38,negative,Annotate in FrAnK,,
4336,216.8305,2644.24,369957.47,384517.41,347085.63,408800.06,490365.34,401723.13,360128.34,377628.13,466667.09,413761.72,negative,No Fragments,,
4337,294.8,2637.92,303532.31,350017.25,316403.78,284577.81,265649.16,240544.67,296489.09,286030.69,295987.09,307327.22,negative,No Fragments,,
4338,292.8019,2636.13,222995.2,256059.34,221635.69,210939.06,308932.31,229787.94,223278.59,291093.28,262834.03,271497.25,negative,No Fragments,,
4339,325.1846,2624.81,213395.77,238829.97,255682.27,265056.34,150825.61,169884.72,275238.75,258956.48,218406.44,274965.59,negative,No Fragments,"2-Dodecylbenzenesulfonic acid,4-Dodecylbenzenesulfonic Acid","HMDB31031,HMDB59915"
4340,311.169,2627.07,213948.94,226634.42,234510.48,260850.67,154594.31,139066.69,258112.06,218862.91,245456.31,222196.88,negative,No Fragments,N-Undecylbenzenesulfonic acid,HMDB32549
4341,219.864,2614.1,127878.67,127272.65,132970.33,132999.33,186349.22,125287.44,116693.09,156250.27,141734.2,135112.86,negative,No Fragments,,
4342,294.7653,2608.5,129744.77,130325.52,123653.07,145998.89,192063.95,146021.78,134434.63,143381.14,185034.8,131553.61,negative,No Fragments,,
4343,296.7982,2631.82,146530.31,156274.06,149177.02,121723.72,189741.88,125372.76,152293.58,133497.83,176073.52,140867.91,negative,No Fragments,,
4344,272.0188,2650.56,72191.59,68085.43,73244.35,82419.74,67087.35,68551.92,67742.18,69370.38,73384.02,66221.79,negative,No Fragments,Amidithion,C18963
4345,199.0977,269.49,573312.56,419038.81,573588.88,556388.5,773959.56,618229.94,454602.38,522502,590028.75,704206.63,negative,No Fragments,"(1R,2R,3S,1'R)-Nepetalinic acid,(±)-Camphoric acid,2,6R-Dimethyl-2E-octen-1,8-dioic acid,2E-Decenedioic acid,3,6-dioxo-decanoic acid,3,7-Dimethyl-2E-octene-1,8-dioic acid ,4E-Decenedioic acid,4Z-Decenedioic acid,5-Pentyltetrahydro-2-oxo-3-furancarboxylic acid,6,9-dioxo-decanoic acid,Matsutakic acid A,alpha-Carboxy-delta-nonalactone,cis-4-Decenedioic acid,cis-5-Decenedioic acid","HMDB00603,HMDB13227,HMDB30989,HMDB30990,HMDB34491,HMDB34971,HMDB36715,LMFA01060079,LMFA01060080,LMFA01170032,LMFA01170044,LMFA01170045,LMFA01170131,LMFA01170132"
4346,201.077,268.41,164517.98,204409.38,196991.88,168497.89,216178.39,220349.06,136012.22,175642.8,255715.89,211749.03,negative,No Fragments,"3-(1-Hydroxymethyl-1-propenyl)pentanedioic acid,4-Heptenal diethyl acetal,Diethyl 2-methyl-3-oxosuccinate","C04067,HMDB32306,HMDB33092"
4347,122.9676,461.14,1089784.5,1146553.63,1193567.75,1150158.25,1107478.5,1127759.25,1148725,1119472,1110581.88,1134824.5,negative,No Fragments,,
4348,400.8681,470.22,525178.88,563436.81,564813.88,549139.19,573314.94,561844.44,563007.25,522232.09,554181.88,529106.38,negative,Annotate in FrAnK,,
4349,347.8861,469.82,203252.8,210767.38,198207.05,212401.34,194006.86,220939.7,203944.13,207186.77,214481.61,223411.67,negative,No Fragments,,
4350,885.5511,209.05,232295.27,314406.97,372979.91,427831.72,309240.5,366413,556672.5,389116.53,483983.06,408034.38,negative,No Fragments,"Glc-GP(18:0/20:4(5Z,8Z,11Z,14Z)),PI(16:0/22:4(10Z,13Z,16Z,19Z)),PI(16:0/22:4(7Z,10Z,13Z,16Z)),PI(18:0/20:4(5Z,8Z,11Z,14Z)),PI(18:0/20:4(8Z,11Z,14Z,17Z)),PI(18:1(11Z)/20:3(5Z,8Z,11Z)),PI(18:1(11Z)/20:3(8Z,11Z,14Z)),PI(18:1(9Z)/20:3(5Z,8Z,11Z)),PI(18:1(9Z)/20:3(8Z,11Z,14Z)),PI(18:2(9Z,12Z)/20:2(11Z,14Z)),PI(18:3(6Z,9Z,12Z)/20:1(11Z)),PI(18:3(9Z,12Z,15Z)/20:1(11Z)),PI(18:4(6Z,9Z,12Z,15Z)/20:0),PI(20:0/18:4(6Z,9Z,12Z,15Z)),PI(20:1(11Z)/18:3(6Z,9Z,12Z)),PI(20:1(11Z)/18:3(9Z,12Z,15Z)),PI(20:2(11Z,14Z)/18:2(9Z,12Z)),PI(20:3(5Z,8Z,11Z)/18:1(11Z)),PI(20:3(5Z,8Z,11Z)/18:1(9Z)),PI(20:3(8Z,11Z,14Z)/18:1(11Z)),PI(20:3(8Z,11Z,14Z)/18:1(9Z)),PI(20:4(5Z,8Z,11Z,14Z)/18:0),PI(20:4(8Z,11Z,14Z,17Z)/18:0),PI(22:4(10Z,13Z,16Z,19Z)/16:0),PI(22:4(7Z,10Z,13Z,16Z)/16:0)","HMDB09793,HMDB09794,HMDB09815,HMDB09816,HMDB09830,HMDB09831,HMDB09842,HMDB09843,HMDB09853,HMDB09877,HMDB09881,HMDB09882,HMDB09888,HMDB09889,HMDB09894,HMDB09900,HMDB09912,HMDB09914,LMGP06010010,LMGP06010303,LMGP06010326,LMGP06010354,LMGP06010382,LMGP06010412,LMGP06010510,LMGP06010511,LMGP06010539,LMGP06010569,LMGP06010598,LMGP06010762,LMGP06010921,LMGP06010939,LMGP14010001"
4351,174.947,971.26,714371.25,847847.75,874968.5,878533.25,785053.19,827339.19,863764.38,797344.63,797358.94,890627.94,negative,No Fragments,,
