reaction_id	reaction_name	protein_coverage	compound_coverage	all_coverage	protein	observed_protein_count	all_protein_count	compound	observed_compound_count	all_compound_count	pathway_ids	pathway_names
R-MMU-74177	OXCT dimers transfer CoA from SUCC-CoA to ACA, forming ACA-CoA	0.33	0.00	0.14	Q9D0K2 (ENSMUSG00000022186)	1	3		0	4	R-MMU-77108	Utilization of Ketone Bodies
R-MMU-5676637	PTPLs dehydrate VLC3HA-CoA to VLCTDA-CoA	0.33	0.00	0.17	Q9D3B1 (ENSMUSG00000035376)	1	3		0	3	R-MMU-75876	Synthesis of very long-chain fatty acyl-CoAs
R-MMU-3149518	MTRR reduces cob(II)alamin to meCbl	0.33	0.00	0.09	A0A0R4J0G9 (ENSMUSG00000034617):A6H5Y3 (ENSMUSG00000021311)	2	6		0	17	R-MMU-196741	Cobalamin (Cbl, vitamin B12) transport and metabolism
R-MMU-194121	Co-transport (influx) of bile salts and sodium ions by NTCP	0.33	0.00	0.08	O08705 (ENSMUSG00000021135)	1	3		0	10	R-MMU-159418	Recycling of bile acids and salts
R-MMU-3322025	Autoglucosylation of GYG1 complexed with GYS1-a	0.33	0.00	0.18	Q9R062 (ENSMUSG00000019528):Q9Z1E4 (ENSMUSG00000003865)	2	6		0	5	R-MMU-3322077	Glycogen synthesis
R-MMU-2076419	HS6STs sulfate GlcN at C6 in heparan sulfate/heparin	0.33	0.00	0.31	Q8CAL5 (ENSMUSG00000022112):Q64519 (ENSMUSG00000025743):P18828 (ENSMUSG00000020592):Q9QZF2 (ENSMUSG00000034220):O35988 (ENSMUSG00000017009):A2ASQ1 (ENSMUSG00000041936):P43407 (ENSMUSG00000022261):Q9R087 (ENSMUSG00000058571):Q9QYK5 (ENSMUSG00000045216):E0CXM8 (ENSMUSG00000106247)	10	30		0	2	R-MMU-2022928	HS-GAG biosynthesis
R-MMU-2404137	LRAT esterifies RBP1:atROL and FACYLs to atREs	0.33	0.00	0.08	Q00915 (ENSMUSG00000046402)	1	3		0	9	R-MMU-975634	Retinoid metabolism and transport
R-MMU-2395512	FDXR transfers electrons to FDX1/1L	0.33	0.00	0.15	Q61578 (ENSMUSG00000018861):P46656 (ENSMUSG00000032051)	2	6		0	7	R-MMU-2395516	Electron transport from NADPH to Ferredoxin
R-MMU-159194	UGT1A1,4 transfer GlcA from UDP-GlcA to BIL to form BMG	0.33	0.00	0.14	Q63886 (ENSMUSG00000089960)	1	3		0	4	R-MMU-156588:R-MMU-189483	Glucuronidation:Heme degradation
R-MMU-2046265	B4GALTs transfer Gal to the keratan chain	0.33	0.00	0.30	Q9Z2Y2 (ENSMUSG00000028541):Q91YY2 (ENSMUSG00000052423):Q9JMK0 (ENSMUSG00000017929):Q9WVK5 (ENSMUSG00000056124):P15535 (ENSMUSG00000028413):Q9JJ04 (ENSMUSG00000022793)	6	18		0	2	R-MMU-2022854	Keratan sulfate biosynthesis
R-MMU-1605717	Ganglioside GM2 activator presents GM2 to hexosaminidase for cleavage	0.33	0.00	0.20	Q60648 (ENSMUSG00000000594)	1	3		0	2	R-MMU-1660662	Glycosphingolipid metabolism
R-MMU-166214	FA anion flip-flops to the opposite surface	0.33	0.00	0.28	P56501 (ENSMUSG00000032942):Q9Z2B2 (ENSMUSG00000031105):P70406 (ENSMUSG00000033685):Q9D6D0 (ENSMUSG00000023912):P12242 (ENSMUSG00000031710)	5	15		0	3	R-MMU-167826	The fatty acid cycling model
R-MMU-3149539	MTR transfers CH3 group from MTHF to cob(I)alamin	0.33	0.00	0.10	A0A0R4J0G9 (ENSMUSG00000034617):A6H5Y3 (ENSMUSG00000021311)	2	6		0	14	R-MMU-196741	Cobalamin (Cbl, vitamin B12) transport and metabolism
R-MMU-2025723	B4GALTs transfer Gal to the N-glycan precursor	0.33	0.00	0.30	Q9Z2Y2 (ENSMUSG00000028541):Q91YY2 (ENSMUSG00000052423):Q9JMK0 (ENSMUSG00000017929):Q9WVK5 (ENSMUSG00000056124):P15535 (ENSMUSG00000028413):Q9JJ04 (ENSMUSG00000022793)	6	18		0	2	R-MMU-2022854	Keratan sulfate biosynthesis
R-MMU-198845	CYB5A:heme reduces SDA to VitC	0.33	0.00	0.12	P56395 (ENSMUSG00000024646)	1	3		0	5	R-MMU-196836	Vitamin C (ascorbate) metabolism
R-MMU-1482825	PI is hydrolyzed to 1-acyl LPI by PLA2[11]	0.33	0.00	0.18	Q8R3U1 (ENSMUSG00000060675):P47713 (ENSMUSG00000056220)	2	6		0	5	R-MMU-1482922	Acyl chain remodelling of PI
R-MMU-174374	MTR transfers CH3 from MeCbl to HCYS	0.33	0.00	0.10	A0A0R4J0G9 (ENSMUSG00000034617):A6H5Y3 (ENSMUSG00000021311)	2	6		0	14	R-MMU-196741:R-MMU-156581:R-MMU-1614635	Cobalamin (Cbl, vitamin B12) transport and metabolism:Methylation:Sulfur amino acid metabolism
R-MMU-265645	Calcium Influx through Voltage-gated Calcium Channels	0.33	0.00	0.30	P54285 (ENSMUSG00000003352):Q99246 (ENSMUSG00000015968):P97445 (ENSMUSG00000034656):Q8CC27 (ENSMUSG00000057914):Q6PHS9 (ENSMUSG00000010066):Q01815 (ENSMUSG00000051331)	6	18		0	2	R-MMU-422356	Regulation of insulin secretion
R-MMU-975629	RDH11 reduces RBP2:atRAL to RBP2:atROL	0.33	0.00	0.12	Q9QYF1 (ENSMUSG00000066441)	1	3		0	5	R-MMU-975634	Retinoid metabolism and transport
R-MMU-1667005	Heparanase (HPSE) cleaves heparan sulfate from its proteoglycan (lysosome)	0.33	0.00	0.31	Q8CAL5 (ENSMUSG00000022112):Q64519 (ENSMUSG00000025743):P18828 (ENSMUSG00000020592):Q6YGZ1 (ENSMUSG00000035273):Q9QZF2 (ENSMUSG00000034220):O35988 (ENSMUSG00000017009):A2ASQ1 (ENSMUSG00000041936):P43407 (ENSMUSG00000022261):Q9R087 (ENSMUSG00000058571):E0CXM8 (ENSMUSG00000106247)	10	30		0	2	R-MMU-2024096	HS-GAG degradation
R-MMU-2065539	SREBP1A,1C,2:Importin beta-1 dissociates	0.33	0.00	0.29	P62827 (ENSMUSG00000029430):Q61820 (ENSMUSG00000083649):P70168 (ENSMUSG00000001440):Q3U1N2 (ENSMUSG00000022463)	4	12		0	2	R-MMU-1655829	Regulation of cholesterol biosynthesis by SREBP (SREBF)
R-MMU-8848215	ACAT2 condenses 2 Ac-CoA to form ACA-CoA	0.33	0.00	0.14	Q8CAY6 (ENSMUSG00000023832)	1	3		0	4	R-MMU-191273	Cholesterol biosynthesis
R-MMU-2314678	Aspirin acetylates PTGS1	0.33	0.00	0.14	P22437 (ENSMUSG00000047250)	1	3		0	4	R-MMU-2162123	Synthesis of Prostaglandins (PG) and Thromboxanes (TX)
R-MMU-2046298	B4GALTs transfer Gal to a branch of keratan	0.33	0.00	0.30	Q9Z2Y2 (ENSMUSG00000028541):Q91YY2 (ENSMUSG00000052423):Q9JMK0 (ENSMUSG00000017929):Q9WVK5 (ENSMUSG00000056124):P15535 (ENSMUSG00000028413):Q9JJ04 (ENSMUSG00000022793)	6	18		0	2	R-MMU-2022854	Keratan sulfate biosynthesis
R-MMU-159179	UGT1A1 tetramer, UGT1A4 transfer GlcA from UDP-GlcA to BMG to form BDG	0.33	0.00	0.14	Q63886 (ENSMUSG00000089960)	1	3		0	4	R-MMU-156588:R-MMU-189483	Glucuronidation:Heme degradation
R-MMU-3322001	GYS1 catalyzes the polyglucosylation of oligoGlc-GYG1	0.33	0.00	0.18	Q9R062 (ENSMUSG00000019528):Q9Z1E4 (ENSMUSG00000003865)	2	6		0	5	R-MMU-3322077	Glycogen synthesis
R-MMU-1475017	Carbonic anhydrase dehydrates bicarbonate (plasma membrane)	0.33	0.00	0.14	Q8VHB5 (ENSMUSG00000028463):Q9WVT6 (ENSMUSG00000038526)	2	6		0	8	R-MMU-1475029	Reversible hydration of carbon dioxide
R-MMU-193997	CYP11B1 oxidises 11DCORT	0.33	0.00	0.10	P01193 (ENSMUSG00000020660)	1	3		0	7	R-MMU-211976:R-MMU-194002	Endogenous sterols:Glucocorticoid biosynthesis
R-MMU-2024084	HS-GAGs translocate to the lysosome for degradation	0.32	0.00	0.32	Q8CAL5 (ENSMUSG00000022112):Q64519 (ENSMUSG00000025743):P18828 (ENSMUSG00000020592):Q9QZF2 (ENSMUSG00000034220):O35988 (ENSMUSG00000017009):A2ASQ1 (ENSMUSG00000041936):P43407 (ENSMUSG00000022261):Q9R087 (ENSMUSG00000058571):E0CXM8 (ENSMUSG00000106247)	9	28		0	0	R-MMU-2024096	HS-GAG degradation
R-MMU-164834	Enzyme-bound ATP is released	0.32	0.00	0.29	P56384 (ENSMUSG00000018770):G3X9L6 (ENSMUSG00000068706):Q9DB20 (ENSMUSG00000022956):Q06185 (ENSMUSG00000050856):P56135 (ENSMUSG00000038690):Q9D3D9 (ENSMUSG00000003072):Q9DCX2 (ENSMUSG00000034566):Q9CPQ8 (ENSMUSG00000038717):P03930 (ENSMUSG00000064356):Q91VR2 (ENSMUSG00000025781):Q03265 (ENSMUSG00000025428):Q9CRA7 (ENSMUSG00000054894):P56382 (ENSMUSG00000016252):P56383 (ENSMUSG00000062683):Q9CQQ7 (ENSMUSG00000000563):P00848 (ENSMUSG00000064357):P56480 (ENSMUSG00000025393):Q9CR84 (ENSMUSG00000006057):P97450 (ENSMUSG00000022890)	19	60		0	5	R-MMU-163210	Formation of ATP by chemiosmotic coupling
R-MMU-381612	Glucagon-like Peptide-1 Receptor (GLP1R) binds Glucagon-like peptide-1	0.31	0.00	0.30	P62880 (ENSMUSG00000029713):Q80SZ7 (ENSMUSG00000068523):Q61011 (ENSMUSG00000023439):Q9JMF3 (ENSMUSG00000025739):Q9DAS9 (ENSMUSG00000036402):P63216 (ENSMUSG00000071658):P62874 (ENSMUSG00000029064):P29387 (ENSMUSG00000027669):Q61017 (ENSMUSG00000038811):P63213 (ENSMUSG00000043004):P50153 (ENSMUSG00000021303):P61953 (ENSMUSG00000032766):Q9CXP8 (ENSMUSG00000038607):Q61016 (ENSMUSG00000048240):P62881 (ENSMUSG00000032192)	15	48		0	2	R-MMU-381676	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion
R-MMU-1678694	Heparanase 2 (HPSE2) cleaves heparan sulfate from its proteoglycan (plasma membrane)	0.31	0.00	0.29	Q8CAL5 (ENSMUSG00000022112):Q64519 (ENSMUSG00000025743):P18828 (ENSMUSG00000020592):Q9QZF2 (ENSMUSG00000034220):O35988 (ENSMUSG00000017009):A2ASQ1 (ENSMUSG00000041936):P43407 (ENSMUSG00000022261):Q9R087 (ENSMUSG00000058571):E0CXM8 (ENSMUSG00000106247)	9	29		0	2	R-MMU-2024096	HS-GAG degradation
R-MMU-8937169	AHR:TCDD:2xHSP90AB1:AIP:PTGES3 translocates from cytosol to nucleoplasm	0.30	0.00	0.25	Q9R0Q7 (ENSMUSG00000071072):O08915 (ENSMUSG00000024847):P11499 (ENSMUSG00000023944)	3	10		0	2	R-MMU-8937144	Aryl hydrocarbon receptor signalling
R-MMU-8848663	ADIPOQ trimer binds ADIPOR dimers	0.30	0.00	0.30	Q8BQS5 (ENSMUSG00000030168):Q91VH1 (ENSMUSG00000026457):Q60994 (ENSMUSG00000022878)	3	10		0	0	R-MMU-163680	AMPK inhibits chREBP transcriptional activation activity
R-MMU-8936849	AHR:2xHSP90:AIP:PTGES3 binds TCDD	0.30	0.00	0.25	Q9R0Q7 (ENSMUSG00000071072):O08915 (ENSMUSG00000024847):P11499 (ENSMUSG00000023944)	3	10		0	2	R-MMU-8937144	Aryl hydrocarbon receptor signalling
R-MMU-8937191	AHR:TCDD:2xHSP90AB1:AIP:PTGES3 dissociates	0.30	0.00	0.25	Q9R0Q7 (ENSMUSG00000071072):O08915 (ENSMUSG00000024847):P11499 (ENSMUSG00000023944)	3	10		0	2	R-MMU-8937144	Aryl hydrocarbon receptor signalling
R-MMU-6799199	ND2, ND3, ND6, NDUFB6 bind the MCIA complex to form a 370kDa subcomplex	0.30	0.00	0.30	Q9D1R1 (ENSMUSG00000030614):P03925 (ENSMUSG00000064368):Q3UIU2 (ENSMUSG00000071014):P03893 (ENSMUSG00000064345):P03899 (ENSMUSG00000064360):Q8JZN5 (ENSMUSG00000027710)	6	20		0	0	R-MMU-6799198	Complex I biogenesis
R-MMU-2025724	B3GNT1,2,3,4,7 add GlcNAc to form Keratan-PG	0.29	0.00	0.26	Q8BWP8 (ENSMUSG00000047379):Q5JCS9 (ENSMUSG00000031803):Q8K0J2 (ENSMUSG00000079445):Q9Z222 (ENSMUSG00000051650):Q1RLK6 (ENSMUSG00000029431)	5	17		0	2	R-MMU-2022854	Keratan sulfate biosynthesis
R-MMU-2046285	The keratan chain can be capped by N-acetylneuraminic acid	0.29	0.00	0.26	Q11204 (ENSMUSG00000031749):Q8VIB3 (ENSMUSG00000022747):P54751 (ENSMUSG00000013846):Q91Y74 (ENSMUSG00000032038):P97325 (ENSMUSG00000028538)	5	17		0	2	R-MMU-2022854	Keratan sulfate biosynthesis
R-MMU-1676185	PI is phosphorylated to PI4P by PI4KA/2A/2B at the Golgi membrane	0.29	0.00	0.18	Q2TBE6 (ENSMUSG00000025178):Q8CBQ5 (ENSMUSG00000029186)	2	7		0	4	R-MMU-1660514	Synthesis of PIPs at the Golgi membrane
R-MMU-163743	Transcriptional activation of Acetyl-CoA carboxylase by ChREBP:MLX	0.29	0.00	0.29	E9Q4Z2 (ENSMUSG00000042010):Q5SWU9 (ENSMUSG00000020532)	2	7		0	0	R-MMU-163765	ChREBP activates metabolic gene expression
R-MMU-111925	cAMP induces dissociation of inactive PKA tetramers	0.28	0.00	0.25	P05132 (ENSMUSG00000005469):P31324 (ENSMUSG00000002997):P68181 (ENSMUSG00000005034):P12849 (ENSMUSG00000025855):Q9DBC7 (ENSMUSG00000020612)	5	18		0	2	R-MMU-164378	PKA activation in glucagon signalling
R-MMU-1676109	PI4P is phosphorylated to PI(3,4)P2 by PI3K3C[2] at the plasma membrane	0.26	0.00	0.20	P26450 (ENSMUSG00000041417):P42337 (ENSMUSG00000027665):Q8BTI9 (ENSMUSG00000032462):Q5SW28 (ENSMUSG00000020901):Q3U6Q4 (ENSMUSG00000046207):Q9JHG7 (ENSMUSG00000020573):O08908 (ENSMUSG00000031834):Q64143 (ENSMUSG00000028698):O35904 (ENSMUSG00000039936)	9	35		0	9	R-MMU-1660499	Synthesis of PIPs at the plasma membrane
R-MMU-2248891	Active ARSA translocates to the lysosome	0.25	0.00	0.17	P50428 (ENSMUSG00000022620)	1	4		0	2	R-MMU-1660662	Glycosphingolipid metabolism
R-MMU-5653886	B4GALT1 binds LALBA	0.25	0.00	0.17	P15535 (ENSMUSG00000028413)	1	4		0	2	R-MMU-5653890	Lactose synthesis
R-MMU-2161549	PGH2 is reduced to PGF2a by AKR1C3	0.25	0.00	0.18	Q9JLI0 (ENSMUSG00000021211):G3X9Y6 (ENSMUSG00000071551):Q8VC28 (ENSMUSG00000021213)	3	12		0	5	R-MMU-2162123	Synthesis of Prostaglandins (PG) and Thromboxanes (TX)
R-MMU-174959	The acetyl group from acetyl-CoA is transferred to the NAT1	0.25	0.00	0.17	P50295 (ENSMUSG00000051147)	1	4		0	2	R-MMU-156582	Acetylation
R-MMU-211983	CYP2J2 oxidises ARA	0.25	0.00	0.14	O54750 (ENSMUSG00000052914):Q924D1 (ENSMUSG00000015224):G3UZ38 (ENSMUSG00000082932)	3	12		0	10	R-MMU-211935	Fatty acids
R-MMU-8857686	FITM1, FITM2 bind TAGs	0.25	0.00	0.17	P59266 (ENSMUSG00000048486)	1	4		0	2	R-MMU-8964572	Lipid particle organization
R-MMU-170810	nucleoplasmic GCK1:GKRP complex => glucokinase (GCK1) + glucokinase regulatory protein (GKRP)	0.25	0.00	0.20	Q91X44 (ENSMUSG00000059434)	1	4		0	1	R-MMU-170822	Regulation of Glucokinase by Glucokinase Regulatory Protein
R-MMU-1482856	PC is hydrolyzed to 1-acyl LPC by PLA2[5]	0.25	0.00	0.18	Q8R3U1 (ENSMUSG00000060675):P47713 (ENSMUSG00000056220):P97819 (ENSMUSG00000042632)	3	12		0	5	R-MMU-1482788	Acyl chain remodelling of PC
R-MMU-192160	5beta-cholestan-7alpha-ol-3-one is reduced to 5beta-cholestan-3alpha, 7alpha-diol	0.25	0.00	0.18	Q9JLI0 (ENSMUSG00000021211):G3X9Y6 (ENSMUSG00000071551):Q8VC28 (ENSMUSG00000021213)	3	12		0	5	R-MMU-193368	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
R-MMU-170824	glucokinase (GCK1) + glucokinase regulatory protein (GKRP) <=> GCK1:GKRP complex	0.25	0.00	0.14	Q91X44 (ENSMUSG00000059434)	1	4		0	3	R-MMU-170822	Regulation of Glucokinase by Glucokinase Regulatory Protein
R-MMU-192036	5Beta-cholesten-7alpha, 12alpha-diol-3-one is reduced to 5beta-cholestan-3alpha, 7alpha, 12alpha-triol	0.25	0.00	0.18	Q9JLI0 (ENSMUSG00000021211):G3X9Y6 (ENSMUSG00000071551):Q8VC28 (ENSMUSG00000021213)	3	12		0	5	R-MMU-193368	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
R-MMU-193758	5beta-cholestan-7alpha,24(S)-diol-3-one is reduced to 5beta-cholestan-3alpha,7alpha,24(S)-triol	0.25	0.00	0.18	Q9JLI0 (ENSMUSG00000021211):G3X9Y6 (ENSMUSG00000071551):Q8VC28 (ENSMUSG00000021213)	3	12		0	5	R-MMU-193775	Synthesis of bile acids and bile salts via 24-hydroxycholesterol
R-MMU-1655831	SREBP1A,1C,2 translocates to the nucleus	0.25	0.00	0.25	P70168 (ENSMUSG00000001440):Q3U1N2 (ENSMUSG00000022463)	2	8		0	0	R-MMU-1655829	Regulation of cholesterol biosynthesis by SREBP (SREBF)
R-MMU-399978	Protein kinase C, alpha type phosphorylates MARCKS	0.25	0.00	0.14	P26645 (ENSMUSG00000069662)	1	4		0	3	R-MMU-399997	Acetylcholine regulates insulin secretion
R-MMU-193841	5beta-cholestan-7alpha,27-diol-3-one is reduced to 5beta-cholestan-3alpha,7alpha,27-triol	0.25	0.00	0.18	Q9JLI0 (ENSMUSG00000021211):G3X9Y6 (ENSMUSG00000071551):Q8VC28 (ENSMUSG00000021213)	3	12		0	5	R-MMU-193807	Synthesis of bile acids and bile salts via 27-hydroxycholesterol
R-MMU-71670	phosphoenolpyruvate + ADP => pyruvate + ATP	0.25	0.00	0.06	P52480 (ENSMUSG00000032294)	1	4		0	12	R-MMU-70171	Glycolysis
R-MMU-163625	Glucagon binds to Glucagon receptor	0.25	0.00	0.25	Q61606 (ENSMUSG00000025127)	1	4		0	0	R-MMU-163359	Glucagon signaling in metabolic regulation
R-MMU-209760	CUBN:GC:CDL translocates from cytosol to lysosomal lumen	0.25	0.00	0.17	Q9JLB4 (ENSMUSG00000026726)	1	4		0	2	R-MMU-196791	Vitamin D (calciferol) metabolism
R-MMU-6806877	NMEs phosphorylate NDPs to NTPs	0.25	0.00	0.12	O88425 (ENSMUSG00000032478)	1	4		0	4	R-MMU-499943	Interconversion of nucleotide di- and triphosphates
R-MMU-350186	CUBN binds GC:CDL	0.25	0.00	0.17	Q9JLB4 (ENSMUSG00000026726)	1	4		0	2	R-MMU-196791	Vitamin D (calciferol) metabolism
R-MMU-2161614	PGD2 is reduced to 11-epi-PGF2a by AKRIC3	0.25	0.00	0.18	Q9JLI0 (ENSMUSG00000021211):G3X9Y6 (ENSMUSG00000071551):Q8VC28 (ENSMUSG00000021213)	3	12		0	5	R-MMU-2162123	Synthesis of Prostaglandins (PG) and Thromboxanes (TX)
R-MMU-1482828	PE is hydrolyzed to 2-acyl LPE by PLA2[4]	0.25	0.00	0.11	P47713 (ENSMUSG00000056220)	1	4		0	5	R-MMU-1482839	Acyl chain remodelling of PE
R-MMU-2065550	SREBP1A,1C,2 binds Importin beta-1	0.25	0.00	0.25	P70168 (ENSMUSG00000001440):Q3U1N2 (ENSMUSG00000022463)	2	8		0	0	R-MMU-1655829	Regulation of cholesterol biosynthesis by SREBP (SREBF)
R-MMU-8856630	CIDEA:CIDEC binds lipid droplets	0.25	0.00	0.10	P56198 (ENSMUSG00000030278)	1	4		0	6	R-MMU-8964572	Lipid particle organization
R-MMU-193800	5Beta-cholestan-7alpha,12alpha,27-triol-3-one is reduced to 5beta-cholestan-3alpha,7alpha,12alpha,27-tetrol	0.25	0.00	0.18	Q9JLI0 (ENSMUSG00000021211):G3X9Y6 (ENSMUSG00000071551):Q8VC28 (ENSMUSG00000021213)	3	12		0	5	R-MMU-193807	Synthesis of bile acids and bile salts via 27-hydroxycholesterol
R-MMU-193781	5Beta-cholestan-7alpha,12alpha,24(S)-triol-3-one is reduced to 5beta-cholestan-3alpha,7alpha,12alpha,24(S)-tetrol	0.25	0.00	0.18	Q9JLI0 (ENSMUSG00000021211):G3X9Y6 (ENSMUSG00000071551):Q8VC28 (ENSMUSG00000021213)	3	12		0	5	R-MMU-193775	Synthesis of bile acids and bile salts via 24-hydroxycholesterol
R-MMU-400204	PPARA binds RXRA forming PPARA:RXRA heterodimer at promoter of target gene	0.25	0.00	0.25	P28700 (ENSMUSG00000015846)	1	4		0	0	R-MMU-400206	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
R-MMU-1482816	PC is hydrolyzed to 1-acyl LPC by PLA2[6]	0.25	0.00	0.11	Q8K1N1 (ENSMUSG00000036257)	1	4		0	5	R-MMU-1482788	Acyl chain remodelling of PC
R-MMU-170799	cytosolic GCK1:GKRP complex <=> glucokinase (GCK1) + glucokinase regulatory protein (GKRP)	0.25	0.00	0.14	Q91X44 (ENSMUSG00000059434)	1	4		0	3	R-MMU-170822	Regulation of Glucokinase by Glucokinase Regulatory Protein
R-MMU-1878002	XYLTs transfer Xyl to core protein	0.24	0.00	0.23	Q8CAL5 (ENSMUSG00000022112):Q71M36 (ENSMUSG00000032482):Q64519 (ENSMUSG00000025743):P18828 (ENSMUSG00000020592):Q61361 (ENSMUSG00000004892):Q9QZF2 (ENSMUSG00000034220):F8VPK6 (ENSMUSG00000030657):Q9EPL0 (ENSMUSG00000020868):O35988 (ENSMUSG00000017009):Q8VHY0 (ENSMUSG00000032911):A2ASQ1 (ENSMUSG00000041936):P43407 (ENSMUSG00000022261):Q9R087 (ENSMUSG00000058571):E0CXM8 (ENSMUSG00000106247)	14	58		0	2	R-MMU-1971475:R-MMU-1971475	A tetrasaccharide linker sequence is required for GAG synthesis:A tetrasaccharide linker sequence is required for GAG synthesis
R-MMU-1889955	B3GATs transfer GlcA to tetrasaccharide linker	0.24	0.00	0.22	Q8CAL5 (ENSMUSG00000022112):Q71M36 (ENSMUSG00000032482):Q64519 (ENSMUSG00000025743):P18828 (ENSMUSG00000020592):P59270 (ENSMUSG00000026156):Q61361 (ENSMUSG00000004892):Q9QZF2 (ENSMUSG00000034220):O35988 (ENSMUSG00000017009):P58158 (ENSMUSG00000071649):Q8VHY0 (ENSMUSG00000032911):A2ASQ1 (ENSMUSG00000041936):P43407 (ENSMUSG00000022261):Q9R087 (ENSMUSG00000058571):E0CXM8 (ENSMUSG00000106247)	14	59		0	5	R-MMU-1971475:R-MMU-1971475	A tetrasaccharide linker sequence is required for GAG synthesis:A tetrasaccharide linker sequence is required for GAG synthesis
R-MMU-1889978	B3GALT6 transfers Gal to the tetrasaccharide linker	0.23	0.00	0.22	Q8CAL5 (ENSMUSG00000022112):Q71M36 (ENSMUSG00000032482):Q64519 (ENSMUSG00000025743):P18828 (ENSMUSG00000020592):Q61361 (ENSMUSG00000004892):Q91Z92 (ENSMUSG00000050796):Q9QZF2 (ENSMUSG00000034220):O35988 (ENSMUSG00000017009):Q8VHY0 (ENSMUSG00000032911):A2ASQ1 (ENSMUSG00000041936):P43407 (ENSMUSG00000022261):Q9R087 (ENSMUSG00000058571):E0CXM8 (ENSMUSG00000106247)	13	57		0	2	R-MMU-1971475:R-MMU-1971475	A tetrasaccharide linker sequence is required for GAG synthesis:A tetrasaccharide linker sequence is required for GAG synthesis
R-MMU-163617	G alpha (s) activates adenylate cyclase	0.23	0.00	0.20	P84309 (ENSMUSG00000022840):Q8VHH7 (ENSMUSG00000020654):P51829 (ENSMUSG00000031659):P51830 (ENSMUSG00000005580):Q3V1Q3 (ENSMUSG00000021536):F8VQ52 (ENSMUSG00000022994)	6	26		0	4	R-MMU-163359	Glucagon signaling in metabolic regulation
R-MMU-1482884	PE is hydrolyzed to 1-acyl LPE by PLA2[2]	0.23	0.00	0.17	Q8R3U1 (ENSMUSG00000060675):P47713 (ENSMUSG00000056220):P97819 (ENSMUSG00000042632)	3	13		0	5	R-MMU-1482839	Acyl chain remodelling of PE
R-MMU-1889981	B4GALT7 transfers Gal group to xylosyl-unit of the tetrasaccharide linker	0.23	0.00	0.22	Q8CAL5 (ENSMUSG00000022112):Q71M36 (ENSMUSG00000032482):Q64519 (ENSMUSG00000025743):P18828 (ENSMUSG00000020592):Q61361 (ENSMUSG00000004892):Q9QZF2 (ENSMUSG00000034220):O35988 (ENSMUSG00000017009):Q8VHY0 (ENSMUSG00000032911):A2ASQ1 (ENSMUSG00000041936):Q8R087 (ENSMUSG00000021504):P43407 (ENSMUSG00000022261):Q9R087 (ENSMUSG00000058571):E0CXM8 (ENSMUSG00000106247)	13	57		0	2	R-MMU-1971475:R-MMU-1971475	A tetrasaccharide linker sequence is required for GAG synthesis:A tetrasaccharide linker sequence is required for GAG synthesis
R-MMU-71849	LDH tetramer reduces PYR to LACT	0.22	0.00	0.14	P16125 (ENSMUSG00000030246):P06151 (ENSMUSG00000063229)	2	9		0	5	R-MMU-70268	Pyruvate metabolism
R-MMU-3781024	GYS1 catalyzes the incorporation of phosphoglucose into glycogen-GYG1	0.22	0.00	0.14	Q9R062 (ENSMUSG00000019528):Q9Z1E4 (ENSMUSG00000003865)	2	9		0	5	R-MMU-3322077	Glycogen synthesis
R-MMU-70510	LDH tetramer oxidises LACT to PYR	0.22	0.00	0.14	P16125 (ENSMUSG00000030246):P06151 (ENSMUSG00000063229)	2	9		0	5	R-MMU-70268	Pyruvate metabolism
R-MMU-2855252	AKRs reduce RBP2:atRAL to RBP2:atROL	0.21	0.00	0.17	Q9JLI0 (ENSMUSG00000021211):G3X9Y6 (ENSMUSG00000071551):Q8VC28 (ENSMUSG00000021213):P45377 (ENSMUSG00000029762)	4	19		0	5	R-MMU-975634	Retinoid metabolism and transport
R-MMU-381713	Potassium voltage-gated channels close in reponse to PKA	0.21	0.00	0.21	Q03717 (ENSMUSG00000050556):P05132 (ENSMUSG00000005469):P68181 (ENSMUSG00000005034)	3	14		0	0	R-MMU-381676	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion
R-MMU-211951	CYP1B1 4-hydroxylates EST17b	0.20	0.00	0.08	P53762 (ENSMUSG00000015522)	1	5		0	8	R-MMU-211976	Endogenous sterols
R-MMU-2161745	20oh-LTB4 is oxidised to 20cho-LTB4 by CYP4F2/4F3	0.20	0.00	0.08	Q99N16 (ENSMUSG00000003484)	1	5		0	7	R-MMU-2142691	Synthesis of Leukotrienes (LT) and Eoxins (EX)
R-MMU-211873	CYP4F2, 4F3 20-hydroxylate LTB4	0.20	0.00	0.08	Q99N16 (ENSMUSG00000003484)	1	5		0	7	R-MMU-211979:R-MMU-2142691	Eicosanoids:Synthesis of Leukotrienes (LT) and Eoxins (EX)
R-MMU-2161792	20cho-LTB4 is oxidised to 20cooh-LTB4 by CYP4F2/4F3	0.20	0.00	0.08	Q99N16 (ENSMUSG00000003484)	1	5		0	7	R-MMU-2142691	Synthesis of Leukotrienes (LT) and Eoxins (EX)
